"";"ID de l'entité";"Code INSEE";"Type d'entité";"Nom de l'entité";"Editeur de la source";"Commune";"Adresse";"Code Postal";"Coordonnées";"Email";"URL";"Notes";"EPCI";"Département";"Région";"Code Officiel Région";"Nom Officiel Région";"Code Officiel Commune / Arrondissement Municipal";"Nom Officiel Commune / Arrondissement Municipal";"Population municipale";"Population comptée à part";"Population totale";"Code Officiel Département";"Code Officiel Arrondissement Départemental";"Année de recensement";"Année d’entrée en vigueur";"Année de référence géographique";"Nom Officiel EPCI";"Code Officiel EPCI";"Nom Officiel Département";"Dernier Recensement";"Déclaration Obligatoire"
"731";"mairie-49228-08";"49228";"Mairie";"Mairie déléguée - Méon";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"[""""Méon"""", """"Place de la Mairie""""]";"49490";"47.4947891235, 0.119428999722";"mairie.meon@noyant-villages.fr";"https://www.noyant-villages.fr";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"6799";"mairie-49228-09";"49228";"Mairie";"Mairie déléguée - Parçay-les-Pins";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"[""""Parçay-les-Pins"""", """"17 rue de la Mairie""""]";"49390";"47.4372781, 0.160259";"mairie.parcaylespins@noyant-villages.fr";"http://www.noyant-villages.fr";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"7098";"mairie-49228-01";"49228";"Mairie";"Mairie - Noyant-Villages";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"[""""Noyant"""", """"Route de Tours""""]";"49490";"47.5137955, 0.1202604";"mairie.noyant@noyant-villages.fr";"";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"7802";"mairie-49228-02";"49228";"Mairie";"Mairie déléguée - Auverse";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"[""""Auverse"""", """"1 place de la Mairie""""]";"49490";"47.5180455, 0.0517436";"mairie.auverse@noyant-villages.fr";"http://www.noyant-villages.fr";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"17928";"mairie-49228-05";"49228";"Mairie";"Mairie déléguée - Lasse";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"[""""3 place de l'Église"""", """"Lasse""""]";"49490";"47.513065, 0.113996";"mairie.lasse@noyant-villages.fr";"http://www.noyant-villages.fr";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"18314";"mairie-49175-01";"49228";"Mairie";"Mairie - Linières-Bouton";"La Direction de l'information légale et administrative (Premier ministre)";"Linières-Bouton";"Bois-Simon";"49490";"47.4596772, 0.0783589";"mairie.linieres-bouton@wanadoo.fr";"http://linieres-bouton.org";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"18536";"mairie-49228-07";"49228";"Mairie";"Mairie déléguée - Meigné-le-Vicomte";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"Meigné-le-Vicomte";"49490";"47.5097999573, 0.190800994635";"meignelevicomte.mairie@wanadoo.fr";"";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"19938";"mairie-49122-01";"49228";"Mairie";"Mairie - Dénezé-sous-le-Lude";"La Direction de l'information légale et administrative (Premier ministre)";"Dénezé-sous-le-Lude";"1 rue Saint-Jean-Baptiste";"49490";"47.529499054, 0.133282005787";"49denezesouslelude@orange.fr";"";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"20333";"mairie-49228-04";"49228";"Mairie";"Mairie déléguée - Genneteil";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"[""""Genneteil"""", """"8 rue du Stade""""]";"49490";"47.5117874146, 0.119331002235";"mairie.genneteil@noyant-villages.fr";"http://www.noyant-villages.fr";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"23139";"mairie-49228-03";"49228";"Mairie";"Mairie déléguée - Chigné";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"[""""Chigné"""", """"11 rue de l'Étang""""]";"49490";"47.583520006, 0.0855600368";"mairie.chigne@noyant-villages.fr";"http://noyant-villages.fr";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"23704";"mairie-49228-10";"49228";"Mairie";"Mairie déléguée - Breil";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"[""""Breil"""", """"4 rue de Gué-Morin""""]";"49490";"47.473978, 0.1586528";"mairie.breil@noyant-villages.fr";"http://www.noyant-villages.fr";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"32544";"mairie-49062-01";"49228";"Mairie";"Mairie - Chalonnes-sous-le-Lude";"La Direction de l'information légale et administrative (Premier ministre)";"Chalonnes-sous-le-Lude";"3 Grande rue";"49490";"47.5596008301, 0.172737002373";"mairie.chalonnes@wanadoo.fr";"";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"35556";"mairie-49228-06";"49228";"Mairie";"Mairie déléguée - Chavaignes";"La Direction de l'information légale et administrative (Premier ministre)";"Noyant-Villages";"[""""Chavaignes"""", """"7 rue de l'Église""""]";"49490";"47.5421865, 0.0371407";"mairie.chavaignes@noyant-villages.fr";"https://www.noyant-villages.fr";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49228";"Noyant-Villages";5529;117;5646;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"Yes"
"7689";"mairie-49231-01";"49231";"Mairie";"Mairie - Nuaillé";"La Direction de l'information légale et administrative (Premier ministre)";"Nuaillé";"12 rue Germaine-de-Terves";"49340";"47.0956213, -0.7968932";"mairie.nuaille@wanadoo.fr";"http://www.nuaille.com";"";"CA du Choletais";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49231";"Nuaillé";1443;38;1481;"49";2;2020;2023;2022;"CA Agglomération du Choletais";200071678;"Maine-et-Loire";2020;"No"
"35938";"mairie-49235-01";"49235";"Mairie";"Mairie - Parnay";"La Direction de l'information légale et administrative (Premier ministre)";"Parnay";"Route de Saumur";"49730";"47.2313737, 0.0104471";"mairie-parnay@wanadoo.fr";"http://www.parnay.fr";"";"CA Saumur Val de Loire";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49235";"Parnay";408;6;414;"49";3;2020;2023;2022;"CA Saumur Val de Loire";200071876;"Maine-et-Loire";2020;"No"
"18500";"mairie-49236-01";"49236";"Mairie";"Mairie - Passavant-sur-Layon";"La Direction de l'information légale et administrative (Premier ministre)";"Passavant-sur-Layon";"9 rue du Prieuré";"49560";"47.1086839, -0.3904329";"passavantsurlayon@orange.fr";"";"";"CA du Choletais";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49236";"Passavant-sur-Layon";127;2;129;"49";2;2020;2023;2022;"CA Agglomération du Choletais";200071678;"Maine-et-Loire";2020;"No"
"24537";"mairie-49237-01";"49237";"Mairie";"Mairie - La Pellerine";"La Direction de l'information légale et administrative (Premier ministre)";"La Pellerine";"7 rue Saint-Aubin";"49490";"47.462041, 0.123307";"secretariathvlapellerine49@orange.fr";"";"";"CC Baugeois Vallée";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49237";"La Pellerine";129;2;131;"49";3;2020;2023;2022;"CC Baugeois Vallée";244900882;"Maine-et-Loire";2020;"No"
"29168";"mairie-49240-01";"49240";"Mairie";"Mairie - La Plaine";"La Direction de l'information légale et administrative (Premier ministre)";"La Plaine";"Rue du Bocage";"49360";"47.0670013428, -0.635993003845";"mairie.la.plaine@wanadoo.fr";"http://www.laplaine.mairie49.fr";"";"CA du Choletais";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49240";"La Plaine";1000;31;1031;"49";2;2020;2023;2022;"CA Agglomération du Choletais";200071678;"Maine-et-Loire";2020;"No"
"23318";"mairie-49241-01";"49241";"Mairie";"Mairie - Le Plessis-Grammoire";"La Direction de l'information légale et administrative (Premier ministre)";"Le Plessis-Grammoire";"2 rue de la Mairie";"49124";"47.4984016418, -0.428811013699";"accueil@leplessisgrammoire.fr";"https://www.leplessisgrammoire.fr";"";"CU Angers Loire Métropole";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49241";"Le Plessis-Grammoire";2594;51;2645;"49";1;2020;2023;2022;"CU Angers Loire Métropole";244900015;"Maine-et-Loire";2020;"No"
"25295";"mairie-49244-01";"49244";"Mairie";"Mairie - Mauges-sur-Loire";"La Direction de l'information légale et administrative (Premier ministre)";"Mauges-sur-Loire";"[""""La Pommeraye"""", """"4 rue de la Loire"""", """"BP 56""""]";"49620";"47.361000061, -0.859924972057";"accueil@mauges-sur-loire.fr";"http://www.mauges-sur-loire.fr";"";"CA Mauges Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49244";"Mauges-sur-Loire";18083;476;18559;"49";2;2020;2023;2022;"CA Mauges Communauté";200060010;"Maine-et-Loire";2020;"Yes"
"32386";"mairie-49246-01";"49246";"Mairie";"Mairie - Les Ponts-de-Cé";"La Direction de l'information légale et administrative (Premier ministre)";"Les Ponts-de-Cé";"7 rue Charles-de-Gaulle";"49130";"47.424672, -0.524677";"mairie@ville-lespontsdece.fr";"http://www.ville-lespontsdece.fr";"";"CU Angers Loire Métropole";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49246";"Les Ponts-de-Cé";12589;534;13123;"49";1;2020;2023;2022;"CU Angers Loire Métropole";244900015;"Maine-et-Loire";2020;"Yes"
"13600";"mairie-49247-01";"49247";"Mairie";"Mairie - La Possonnière";"La Direction de l'information légale et administrative (Premier ministre)";"La Possonnière";"31 rue de la Mairie";"49170";"47.3746986389, -0.687810003757";"mairie@la-possonniere.fr";"http://www.la-possonniere.fr";"";"CC Loire Layon Aubance";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49247";"La Possonnière";2448;42;2490;"49";1;2020;2023;2022;"CC Loire Layon Aubance";200071553;"Maine-et-Loire";2020;"No"
"1145";"mairie-49248-05";"49248";"Mairie";"Mairie déléguée - Grugé-l'Hôpital";"La Direction de l'information légale et administrative (Premier ministre)";"Ombrée d'Anjou";"Grugé-l'Hôpital";"49520";"47.751206, 1.03939";"info.grugelhopital@ombreedanjou.fr";"https://www.ombreedanjou.fr";"";"CC Anjou Bleu Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49248";"Ombrée d'Anjou";8908;209;9117;"49";4;2020;2023;2022;"CC Anjou Bleu Communauté";244900809;"Maine-et-Loire";2020;"Yes"
"14872";"mairie-49248-07";"49248";"Mairie";"Mairie déléguée - Noëllet";"La Direction de l'information légale et administrative (Premier ministre)";"Ombrée d'Anjou";"[""""11 rue de la Mairie"""", """"Noëllet""""]";"49520";"47.6907997131, -1.08335995674";"mairie.de.noellet@wanadoo.fr";"https://www.ombreedanjou.fr/";"";"CC Anjou Bleu Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49248";"Ombrée d'Anjou";8908;209;9117;"49";4;2020;2023;2022;"CC Anjou Bleu Communauté";244900809;"Maine-et-Loire";2020;"Yes"
"20373";"mairie-49248-02";"49248";"Mairie";"Mairie déléguée - Chazé-Henry";"La Direction de l'information légale et administrative (Premier ministre)";"Ombrée d'Anjou";"[""""Chazé-Henry"""", """"Rue d'Anjou""""]";"49420";"47.7537002563, -1.11149001122";"info.chazehenry@ombreedanjou.fr";"https://www.ombreedanjou.fr";"";"CC Anjou Bleu Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49248";"Ombrée d'Anjou";8908;209;9117;"49";4;2020;2023;2022;"CC Anjou Bleu Communauté";244900809;"Maine-et-Loire";2020;"Yes"
"20956";"mairie-49248-01";"49248";"Mairie";"Mairie - Ombrée d'Anjou";"La Direction de l'information légale et administrative (Premier ministre)";"Ombrée d'Anjou";"[""""Pouancé"""", """"Zone de la Prévalaye"""", """"4 rue A.Gaubert-et-S.Micolau""""]";"49420";"47.7403961, -1.1765625";"info@ombreedanjou.fr";"https://www.ombreedanjou.fr";"";"CC Anjou Bleu Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49248";"Ombrée d'Anjou";8908;209;9117;"49";4;2020;2023;2022;"CC Anjou Bleu Communauté";244900809;"Maine-et-Loire";2020;"Yes"
"22085";"mairie-49248-04";"49248";"Mairie";"Mairie déléguée - Vergonnes";"La Direction de l'information légale et administrative (Premier ministre)";"Ombrée d'Anjou";"[""""Vergonnes"""", """"1 rue d'Anjou""""]";"49420";"47.7261553, -1.0859049";"info.vergonnes@ombreedanjou.fr";"https://www.ombreedanjou.fr";"";"CC Anjou Bleu Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49248";"Ombrée d'Anjou";8908;209;9117;"49";4;2020;2023;2022;"CC Anjou Bleu Communauté";244900809;"Maine-et-Loire";2020;"Yes"
"22669";"mairie-49248-08";"49248";"Mairie";"Mairie déléguée - Saint-Michel-et-Chanveaux";"La Direction de l'information légale et administrative (Premier ministre)";"Ombrée d'Anjou";"[""""Saint-Michel-et-Chanveaux"""", """"1 rue d'Anjou""""]";"49420";"47.6807375, -1.1304091";"info.stmicheletchanveaux@ombreedanjou.fr";"https://www.ombreedanjou.fr";"";"CC Anjou Bleu Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49248";"Ombrée d'Anjou";8908;209;9117;"49";4;2020;2023;2022;"CC Anjou Bleu Communauté";244900809;"Maine-et-Loire";2020;"Yes"
"23454";"mairie-49248-09";"49248";"Mairie";"Mairie déléguée - Le Tremblay";"La Direction de l'information légale et administrative (Premier ministre)";"Ombrée d'Anjou";"Le Tremblay";"49520";"47.6783981323, -1.00749003887";"info.letremblay@ombreedanjou.fr";"https://www.ombreedanjou.fr";"";"CC Anjou Bleu Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49248";"Ombrée d'Anjou";8908;209;9117;"49";4;2020;2023;2022;"CC Anjou Bleu Communauté";244900809;"Maine-et-Loire";2020;"Yes"
"31810";"mairie-49248-06";"49248";"Mairie";"Mairie déléguée - La Prévière";"La Direction de l'information légale et administrative (Premier ministre)";"Ombrée d'Anjou";"La Prévière";"49420";"47.7173708, -1.1787843";"info.lapreviere@ombreedanjou.fr";"http://www.ombreedanjou.fr";"";"CC Anjou Bleu Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49248";"Ombrée d'Anjou";8908;209;9117;"49";4;2020;2023;2022;"CC Anjou Bleu Communauté";244900809;"Maine-et-Loire";2020;"Yes"
"36255";"mairie-49248-03";"49248";"Mairie";"Mairie déléguée - Combrée";"La Direction de l'information légale et administrative (Premier ministre)";"Ombrée d'Anjou";"[""""Combrée"""", """"5 rue de l'Hôtel-de-Ville""""]";"49520";"47.7034988403, -1.02978003025";"info.combree@ombreedanjou.fr";"http://www.ombreedanjou.fr";"";"CC Anjou Bleu Communauté";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49248";"Ombrée d'Anjou";8908;209;9117;"49";4;2020;2023;2022;"CC Anjou Bleu Communauté";244900809;"Maine-et-Loire";2020;"Yes"
"5621";"mairie-49253-01";"49253";"Mairie";"Mairie - Le Puy-Notre-Dame";"La Direction de l'information légale et administrative (Premier ministre)";"Le Puy-Notre-Dame";"1 rue de la Mairie";"49260";"47.1251983643, -0.231481999159";"mairie.le.puy.notre.dame@wanadoo.fr";"http://www.ville-lepuynotredame.fr";"";"CA Saumur Val de Loire";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49253";"Le Puy-Notre-Dame";1154;23;1177;"49";3;2020;2023;2022;"CA Saumur Val de Loire";200071876;"Maine-et-Loire";2020;"No"
"29311";"mairie-49257-01";"49257";"Mairie";"Mairie - Les Rairies";"La Direction de l'information légale et administrative (Premier ministre)";"Les Rairies";"14 rue Charles-de-Gaulle";"49430";"47.6508441, -0.206678";"accueil@lesrairies-49.fr";"http://www.lesrairies-49.fr";"";"CC Anjou Loir et Sarthe";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49257";"Les Rairies";1033;14;1047;"49";1;2020;2023;2022;"CC Anjou Loir et Sarthe";200068955;"Maine-et-Loire";2020;"No"
"15966";"mairie-49259-01";"49259";"Mairie";"Mairie - Rochefort-sur-Loire";"La Direction de l'information légale et administrative (Premier ministre)";"Rochefort-sur-Loire";"Place de l'Hôtel-de-Ville";"49190";"47.3559989929, -0.654079020023";"mairie@rochefortsurloire.fr";"http://www.rochefortsurloire.fr";"Accueil sur rendez-vous les après-midis.";"CC Loire Layon Aubance";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49259";"Rochefort-sur-Loire";2307;56;2363;"49";1;2020;2023;2022;"CC Loire Layon Aubance";200071553;"Maine-et-Loire";2020;"No"
"24538";"mairie-49260-01";"49260";"Mairie";"Mairie - La Romagne";"La Direction de l'information légale et administrative (Premier ministre)";"La Romagne";"17 rue de la Mairie";"49740";"47.0614013672, -1.02189004421";"mairie-laromagne49@wanadoo.fr";"http://www.laromagne.fr";"";"CA du Choletais";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49260";"La Romagne";1961;83;2044;"49";2;2020;2023;2022;"CA Agglomération du Choletais";200071678;"Maine-et-Loire";2020;"No"
"732";"mairie-49261-01";"49261";"Mairie";"Mairie - Gennes-Val-de-Loire";"La Direction de l'information légale et administrative (Premier ministre)";"Gennes-Val-de-Loire";"[""""Les Rosiers-sur-Loire"""", """"19 rue Nationale""""]";"49350";"47.3493443, -0.2245296";"mairie@gennesvaldeloire.fr";"http://www.gennesvaldeloire.fr";"";"CA Saumur Val de Loire";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49261";"Gennes-Val-de-Loire";8480;167;8647;"49";3;2020;2023;2022;"CA Saumur Val de Loire";200071876;"Maine-et-Loire";2020;"Yes"
"733";"mairie-49261-01";"49261";"Mairie";"Mairie - Gennes-Val-de-Loire";"La Direction de l'information légale et administrative (Premier ministre)";"Gennes-Val-de-Loire";"[""""Les Rosiers-sur-Loire"""", """"19 rue Nationale""""]";"49350";"47.3493443, -0.2245296";"mairie@gennesvaldeloire.fr";"http://www.gennesvaldeloire.fr";"";"CA Saumur Val de Loire";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49261";"Les Rosiers-sur-Loire";2305;39;2344;"49";3;2015;2018;2017;"CA Saumur Val de Loire";200071876;"Maine-et-Loire";2015;"No"
"12041";"mairie-49261-03";"49261";"Mairie";"Mairie déléguée - Gennes";"La Direction de l'information légale et administrative (Premier ministre)";"Gennes-Val-de-Loire";"[""""Les Rosiers-sur-Loire"""", """"19 rue Nationale""""]";"49350";"47.349349999, -0.224640034";"mairie@gennesvaldeloire.fr";"http://www.gennesvaldeloire.fr";"";"CA Saumur Val de Loire";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49261";"Gennes-Val-de-Loire";8480;167;8647;"49";3;2020;2023;2022;"CA Saumur Val de Loire";200071876;"Maine-et-Loire";2020;"Yes"
"12042";"mairie-49261-03";"49261";"Mairie";"Mairie déléguée - Gennes";"La Direction de l'information légale et administrative (Premier ministre)";"Gennes-Val-de-Loire";"[""""Les Rosiers-sur-Loire"""", """"19 rue Nationale""""]";"49350";"47.349349999, -0.224640034";"mairie@gennesvaldeloire.fr";"http://www.gennesvaldeloire.fr";"";"CA Saumur Val de Loire";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49261";"Les Rosiers-sur-Loire";2305;39;2344;"49";3;2015;2018;2017;"CA Saumur Val de Loire";200071876;"Maine-et-Loire";2015;"No"
"28270";"mairie-49261-02";"49261";"Mairie";"Mairie déléguée - Saint-Martin-de-la-Place";"La Direction de l'information légale et administrative (Premier ministre)";"Gennes-Val-de-Loire";"[""""Saint-Martin-de-la-Place"""", """"4 rue de la Mairie""""]";"49160";"47.31583, -0.14872";"accueil2@gennesvaldeloire.fr";"https://www.gennesvaldeloire.fr";"";"CA Saumur Val de Loire";"MAINE-ET-LOIRE";"PAYS DE LA LOIRE";52;"Pays de la Loire";"49261";"Gennes-Val-de-Loire";8480;167;8647;"49";3;2020;2023;2022;"CA Saumur Val de Loire";200071876;"Maine-et-Loire";2020;"Yes"
